date,code,market,name,mcap,shares,sect
2026-08-21,000890,KOSPI,보해양조,36049352625,27624025,
2026-08-21,003000,KOSPI,부광약품,407485091230,98664671,
2026-08-21,001270,KOSPI,부국증권,568269752800,10369886,
2026-08-21,001275,KOSPI,부국증권우,90900000000,3000000,
2026-08-21,026940,KOSPI,부국철강,40900000000,20000000,
2026-08-21,011390,KOSPI,부산산업,54700800000,1056000,
2026-08-21,005030,KOSPI,부산주공,45092532168,92782988,
2026-08-21,006740,KOSPI,블루산업개발,24974295900,23739825,
2026-08-21,002070,KOSPI,비비안,23048640000,4801800,
2026-08-21,100220,KOSPI,비상교육,63684030900,12996741,
2026-08-21,090460,KOSPI,비에이치,535339223440,33711538,
2026-08-21,005180,KOSPI,빙그레,786013828800,9269031,
2026-08-21,003960,KOSPI,사조대림,276766903400,9164467,
2026-08-21,008040,KOSPI,사조동아원,92308568400,141144600,
2026-08-21,007160,KOSPI,사조산업,246000000000,5000000,
2026-08-21,014710,KOSPI,사조씨푸드,167192052530,17218543,
2026-08-21,006090,KOSPI,사조오양,81318237570,9422739,
2026-08-21,062040,KOSPI,산일전기,5049941680000,30642850,
2026-08-21,005610,KOSPI,삼립,337394251900,8629009,
2026-08-21,001470,KOSPI,삼부토건,79699592928,229681824,
2026-08-21,028050,KOSPI,삼성E&A,8849400000000,196000000,
2026-08-21,448730,KOSPI,삼성FN리츠,486207000000,91050000,
2026-08-21,006400,KOSPI,삼성SDI,38519883340000,80585530,
2026-08-21,006405,KOSPI,삼성SDI우,331668680000,1617896,
2026-08-21,006660,KOSPI,삼성공조,111167975520,8126314,
2026-08-21,028260,KOSPI,삼성물산,64137278285500,162167581,
2026-08-21,02826K,KOSPI,삼성물산우B,363228525000,1467590,
2026-08-21,207940,KOSPI,삼성바이오로직스,71797265001000,46290951,
2026-08-21,032830,KOSPI,삼성생명,65700000000000,200000000,
2026-08-21,018260,KOSPI,삼성에스디에스,17642138400000,77377800,
2026-08-21,0126Z0,KOSPI,삼성에피스홀딩스,8957897640000,24883049,
2026-08-21,009150,KOSPI,삼성전기,98296903936000,74693696,
2026-08-21,009155,KOSPI,삼성전기우,1340119624000,2906984,
2026-08-21,005930,KOSPI,삼성전자,1645727428152000,5846278608,
2026-08-21,005935,KOSPI,삼성전자우,166090839021000,802371203,
2026-08-21,001360,KOSPI,삼성제약,117702598750,94162079,
2026-08-21,010140,KOSPI,삼성중공업,17776000000000,880000000,
2026-08-21,016360,KOSPI,삼성증권,8215600000000,89300000,
2026-08-21,068290,KOSPI,삼성출판사,62800000000,10000000,
2026-08-21,029780,KOSPI,삼성카드,5346887819650,115858891,
2026-08-21,000810,KOSPI,삼성화재,29511979653000,44647473,
2026-08-21,000815,KOSPI,삼성화재우,1253927340000,3007020,
2026-08-21,006110,KOSPI,삼아알미늄,728194358250,15123455,
2026-08-21,0120G0,KOSPI,삼양바이오팜,437229156000,7435870,
2026-08-21,145990,KOSPI,삼양사,466167894800,10313449,
2026-08-21,145995,KOSPI,삼양사우,12175303000,370070,
2026-08-21,003230,KOSPI,삼양식품,10290098490000,7533015,
2026-08-21,272550,KOSPI,삼양패키징,148574483160,15068406,
2026-08-21,000070,KOSPI,삼양홀딩스,462686183600,7763191,
2026-08-21,003720,KOSPI,삼영,223040000000,34000000,
2026-08-21,002810,KOSPI,삼영무역,423816456600,18466948,
2026-08-21,005680,KOSPI,삼영전자,240800000000,20000000,
2026-08-21,023000,KOSPI,삼원강재,89216201220,39739956,
2026-08-21,004380,KOSPI,삼익THK,168705000000,20700000,
2026-08-21,002450,KOSPI,삼익악기,98950290095,90530915,
2026-08-21,004440,KOSPI,삼일씨엔에스,62131901360,12731947,
2026-08-21,000520,KOSPI,삼일제약,134489228200,21691811,
2026-08-21,009770,KOSPI,삼정펄프,71999164800,2499971,
2026-08-21,005500,KOSPI,삼진제약,237096000000,13320000,
2026-08-21,004690,KOSPI,삼천리,471118332300,3626777,
2026-08-21,010960,KOSPI,삼호개발,74289600000,24120000,
2026-08-21,004450,KOSPI,삼화왕관,55798416100,2154379,
2026-08-21,009470,KOSPI,삼화전기,146826804000,6613820,
2026-08-21,011230,KOSPI,삼화전자,50214356700,19165785,
2026-08-21,001820,KOSPI,삼화콘덴서,941787000000,10395000,
2026-08-21,001290,KOSPI,상상인증권,109420491200,108337120,
2026-08-21,041650,KOSPI,상신브레이크,48203405250,21471450,
2026-08-21,075180,KOSPI,새론오토모티브,56640000000,19200000,
2026-08-21,007540,KOSPI,샘표,126822780000,2875800,
2026-08-21,248170,KOSPI,샘표식품,105527406600,4568286,
2026-08-21,007860,KOSPI,서연,181264395680,23479844,
2026-08-21,200880,KOSPI,서연이화,326233234590,27028437,
2026-08-21,017390,KOSPI,서울가스,267300000000,4950000,
2026-08-21,031210,KOSPI,서울보증보험,2956944675300,69821598,
2026-08-21,004410,KOSPI,서울식품,46596370353,39455013,
2026-08-21,004415,KOSPI,서울식품우,1205679000,222450,
2026-08-21,021050,KOSPI,서원,52791744080,47474590,
2026-08-21,008490,KOSPI,서흥,260305042500,11569113,
2026-08-21,007610,KOSPI,선도전기,72900000000,18000000,
2026-08-21,136490,KOSPI,선진,244929921200,23779604,
2026-08-21,014910,KOSPI,성문전자,42075219725,21857257,
2026-08-21,014915,KOSPI,성문전자우,2613000000,600000,
2026-08-21,004980,KOSPI,성신양회,192206012320,24516073,
2026-08-21,004985,KOSPI,성신양회우,5973437400,735645,
2026-08-21,000180,KOSPI,성창기업지주,73797192800,13950320,
2026-08-21,002420,KOSPI,세기상사,34565998920,5969948,
2026-08-21,004360,KOSPI,세방,248311682970,19115603,
2026-08-21,004365,KOSPI,세방우,34162455000,3689250,
2026-08-21,004490,KOSPI,세방전지,755370000000,13860000,
2026-08-21,001430,KOSPI,세아베스틸지주,1411174382650,35862119,
2026-08-21,306200,KOSPI,세아제강,392827550000,2836300,
2026-08-21,003030,KOSPI,세아제강지주,415408197100,4141657,
2026-08-21,058650,KOSPI,세아홀딩스,540036642800,4242236,
2026-08-21,013000,KOSPI,세우글로벌,35221073037,28705031,
2026-08-21,021820,KOSPI,세원정공,99300000000,10000000,
2026-08-21,067830,KOSPI,세이브존I&C,98292943525,41040895,
2026-08-21,075580,KOSPI,세진중공업,574748000160,56849456,
2026-08-21,068270,KOSPI,셀트리온,44732282944800,232617176,
2026-08-21,336370,KOSPI,솔루스첨단소재,493592454940,70212298,
2026-08-21,33637K,KOSPI,솔루스첨단소재1우,24802706898,16907094,
2026-08-21,33637L,KOSPI,솔루스첨단소재2우B,8953604040,3777892,
2026-08-21,248070,KOSPI,솔루엠,608222521920,47816236,
2026-08-21,004430,KOSPI,송원산업,263280000000,24000000,
2026-08-21,017550,KOSPI,수산세보틱스,108075293160,62399130,
2026-08-21,126720,KOSPI,수산인더스트리,297148800000,14286000,
2026-08-21,053210,KOSPI,스카이라이프,192230352975,47522955,
2026-08-21,026890,KOSPI,스틱인베스트먼트,323736488950,38770837,
2026-08-21,134790,KOSPI,시디즈,39660000000,2000000,
2026-08-21,462870,KOSPI,시프트업,1867992102000,58741890,
2026-08-21,016590,KOSPI,신대양제지,389679919400,40297820,
2026-08-21,029530,KOSPI,신도리코,395430170300,9715729,
2026-08-21,004970,KOSPI,신라교역,147040000000,16000000,
2026-08-21,011930,KOSPI,신성이엔지,320431551960,20306182,
2026-08-21,004170,KOSPI,신세계,3782794990500,9445181,
2026-08-21,035510,KOSPI,신세계 I&C,184268262000,13980900,
2026-08-21,031430,KOSPI,신세계인터내셔날,356507340000,34986000,
2026-08-21,006880,KOSPI,신송홀딩스,52934139550,11828858,
2026-08-21,005800,KOSPI,신영와코루,121860000000,9000000,
2026-08-21,001720,KOSPI,신영증권,2610672000000,16440000,
2026-08-21,009270,KOSPI,신원,125673580335,114770393,
2026-08-21,002700,KOSPI,신일전자,68410425958,68547521,
2026-08-21,002870,KOSPI,신풍,33874980300,34958700,
2026-08-21,019170,KOSPI,신풍제약,425638398640,52418522,
2026-08-21,019175,KOSPI,신풍제약우,24312918300,1991230,
2026-08-21,481850,KOSPI,신한글로벌액티브리츠,43086365024,43477664,
2026-08-21,404990,KOSPI,신한서부티엔디리츠,237687524550,61417965,
2026-08-21,293940,KOSPI,신한알파리츠,634935645750,120940123,
2026-08-21,055550,KOSPI,신한지주,48869769879900,469450239,
2026-08-21,004080,KOSPI,신흥,131130000000,9300000,
2026-08-21,004770,KOSPI,써니전자,61001778484,35507438,
2026-08-21,403550,KOSPI,쏘카,405957379400,37939942,
2026-08-21,004920,KOSPI,씨아이테크,48214201728,52179872,
2026-08-21,112610,KOSPI,씨에스윈드,1963078809650,42171403,
2026-08-21,480370,KOSPI,씨케이솔루션,41641165056,32481408,
2026-08-21,308170,KOSPI,씨티알모빌리티,31168200000,8610000,
2026-08-21,008700,KOSPI,아남전자,95094903060,77124820,
2026-08-21,090430,KOSPI,아모레퍼시픽,8072000742000,58492759,
2026-08-21,090435,KOSPI,아모레퍼시픽우,471407109500,10557830,
2026-08-21,002790,KOSPI,아모레퍼시픽홀딩스,1987912680000,76458180,
2026-08-21,00279K,KOSPI,아모레퍼시픽홀딩스3우C,152482300000,7092200,
2026-08-21,002795,KOSPI,아모레퍼시픽홀딩스우,68852845880,6381172,
2026-08-21,002030,KOSPI,아세아,369975704400,2058852,
2026-08-21,183190,KOSPI,아세아시멘트,351507717440,35978272,
2026-08-21,002310,KOSPI,아세아제지,302577741700,39449510,
2026-08-21,012170,KOSPI,아센디오,15147145112,20250194,
2026-08-21,267850,KOSPI,아시아나IDT,102120000000,11100000,
2026-08-21,020560,KOSPI,아시아나항공,1439875069890,205990711,
2026-08-21,122900,KOSPI,아이마켓코리아,267430720000,33428840,
2026-08-21,010780,KOSPI,아이에스동서,454615858560,30186976,
2026-08-21,031820,KOSPI,아이티센씨티에스,73841390600,12105146,
2026-08-21,139990,KOSPI,아주스틸,87781012710,38755414,
2026-08-21,009320,KOSPI,아진전자부품,48560273450,49299770,
2026-08-21,001780,KOSPI,알루코,159091906876,96830132,
2026-08-21,018250,KOSPI,애경산업,295527172650,26409935,
2026-08-21,161000,KOSPI,애경케미칼,443189738990,48648709,
2026-08-21,011090,KOSPI,에넥스,25966948260,11857054,
2026-08-21,137310,KOSPI,에스디바이오센서,714834683840,120749102,
2026-08-21,005850,KOSPI,에스엘,2433902448000,46448520,
2026-08-21,010580,KOSPI,에스엠벡셀,169770185760,111251760,
2026-08-21,012750,KOSPI,에스원,2918336870400,37999178,
2026-08-21,023960,KOSPI,에쓰씨엔지니어링,38568478650,38035975,
2026-08-21,298690,KOSPI,에어부산,239321946968,162914872,
2026-08-21,078520,KOSPI,에이블씨엔씨,295260727350,26014161,
2026-08-21,015260,KOSPI,에이엔피,14182185094,47116894,
2026-08-21,007460,KOSPI,에이프로젠,53796447240,23594933,
2026-08-21,003060,KOSPI,에이프로젠바이오로직스,30177467520,15717431,
2026-08-21,244920,KOSPI,에이플러스에셋,294578239790,22607693,
2026-08-21,278470,KOSPI,에이피알,14413689675000,37438155,
2026-08-21,450080,KOSPI,에코프로머티,2425375047500,70813870,
2026-08-21,019490,KOSPI,엑시큐어하이트론,41349858070,76432270,
2026-08-21,085310,KOSPI,엔케이,70471703000,7418074,
2026-08-21,900140,KOSPI,엘브이엠씨홀딩스,231308797104,193240432,
2026-08-21,066970,KOSPI,엘앤에프,4251547179000,40684662,
2026-08-21,097520,KOSPI,엠씨넥스,339329250000,17401500,
2026-08-21,484870,KOSPI,엠앤씨솔루션,415770138000,27461700,
2026-08-21,014440,KOSPI,영보화학,93100000000,20000000,
2026-08-21,111770,KOSPI,영원무역,3310066659600,44311468,
2026-08-21,009970,KOSPI,영원무역홀딩스,2158105912200,12953817,
2026-08-21,003520,KOSPI,영진약품,217093671697,182892731,
2026-08-21,000670,KOSPI,영풍,686718475900,18410683,
2026-08-21,012280,KOSPI,영화금속,39768177515,49524505,
2026-08-21,012160,KOSPI,영흥,39442275075,15620703,
2026-08-21,007310,KOSPI,오뚜기,1294529090000,4007830,
2026-08-21,002630,KOSPI,오리엔트바이오,54488890338,59291502,
2026-08-21,271560,KOSPI,오리온,4956910015200,39528788,
2026-08-21,001800,KOSPI,오리온홀딩스,1533994626000,60156652,
2026-08-21,005320,KOSPI,온타이드,27316088155,34187845,
2026-08-21,011690,KOSPI,와이투솔루션,114517709280,36704394,
2026-08-21,316140,KOSPI,우리금융지주,23116847403500,728089682,
2026-08-21,006980,KOSPI,우성,48049500000,3090000,
2026-08-21,011300,KOSPI,우성머티리얼스,55509274100,17238905,
2026-08-21,017370,KOSPI,우신시스템,67121007910,18314054,
2026-08-21,105840,KOSPI,우진,240554249700,20197670,
2026-08-21,010400,KOSPI,우진아이엔에스,32469720000,7622000,
2026-08-21,049800,KOSPI,우진플라임,34560000000,20000000,
2026-08-21,016880,KOSPI,웅진,164250149400,79927080,
2026-08-21,095720,KOSPI,웅진씽크빅,70181449975,56827085,
2026-08-21,005820,KOSPI,원림,34883184600,2297970,
2026-08-21,008600,KOSPI,윌비스,17615839860,6723603,
2026-08-21,033270,KOSPI,유나이티드제약,284961980250,15910775,
2026-08-21,014830,KOSPI,유니드,414853880000,6767600,
2026-08-21,446070,KOSPI,유니드비티플러스,38943159050,10611215,
2026-08-21,000910,KOSPI,유니온,46210392240,15611619,
2026-08-21,047400,KOSPI,유니온머티리얼,43428000000,42000000,
2026-08-21,011330,KOSPI,유니켐,50594854150,10018783,
2026-08-21,077500,KOSPI,유니퀘스트,151200714000,21600102,
2026-08-21,002920,KOSPI,유성기업,45537862500,25947500,
2026-08-21,000700,KOSPI,유수홀딩스,165105088080,26041812,
2026-08-21,003470,KOSPI,유안타증권,875731063590,192680102,
2026-08-21,003475,KOSPI,유안타증권우,53679640300,12811370,
2026-08-21,072130,KOSPI,유엔젤,61065133740,12695454,
2026-08-21,000220,KOSPI,유유제약,58344346710,15747462,
2026-08-21,000225,KOSPI,유유제약1우,8285629150,2266930,
2026-08-21,000227,KOSPI,유유제약2우B,2299475200,322960,
2026-08-21,001200,KOSPI,유진투자증권,414588269040,96866418,
2026-08-21,000100,KOSPI,유한양행,6554997562300,79647601,
2026-08-21,000105,KOSPI,유한양행우,81484860000,1180940,
2026-08-21,003460,KOSPI,유화증권,174926950275,56702415,
2026-08-21,003465,KOSPI,유화증권우,52953567750,17476425,
2026-08-21,008730,KOSPI,율촌화학,368528000000,24800000,
2026-08-21,008250,KOSPI,이건산업,27381587500,10952635,
2026-08-21,025820,KOSPI,이구산업,144636650000,33442000,
2026-08-21,214320,KOSPI,이노션,751600000000,40000000,
2026-08-21,088260,KOSPI,이리츠코크렙,201426256200,63341590,
2026-08-21,139480,KOSPI,이마트,1984139386100,27595819,
2026-08-21,457190,KOSPI,이수스페셜티케미컬,1816154207200,30218872,
2026-08-21,007660,KOSPI,이수페타시스,7289535446700,73409219,
2026-08-21,005950,KOSPI,이수화학,312374727720,26294169,
2026-08-21,015020,KOSPI,이스타코,19883142400,21425800,
2026-08-21,074610,KOSPI,이엔플러스,44815400070,8770137,
2026-08-21,102460,KOSPI,이연제약,185868110000,18586811,
2026-08-21,084680,KOSPI,이월드,61543887762,141806193,
2026-08-21,350520,KOSPI,이지스레지던스리츠,123870438720,36866202,
2026-08-21,334890,KOSPI,이지스밸류플러스리츠,259738074420,69448683,
2026-08-21,000760,KOSPI,이화산업,39200000000,2800000,
2026-08-21,014990,KOSPI,인디에프,49123898730,15022599,
2026-08-21,101140,KOSPI,인바이오젠,53435229120,10044216,
2026-08-21,023800,KOSPI,인지컨트롤스,82049732430,15809197,
2026-08-21,034590,KOSPI,인천도시가스,116149718700,4374754,
2026-08-21,129260,KOSPI,인터지스,56610204222,29747874,
2026-08-21,023810,KOSPI,인팩,54400000000,10000000,
2026-08-21,249420,KOSPI,일동제약,427432784520,31638252,
2026-08-21,000230,KOSPI,일동홀딩스,73743156000,11540400,
2026-08-21,013360,KOSPI,일성건설,81091344880,54024880,
2026-08-21,003120,KOSPI,일성아이에스,272650000000,13300000,
2026-08-21,003200,KOSPI,일신방직,245672000000,22960000,
2026-08-21,007110,KOSPI,일신석재,47325988710,77456610,
2026-08-21,007570,KOSPI,일양약품,158411011200,19085664,
2026-08-21,007575,KOSPI,일양약품우,3516132000,445080,
2026-08-21,081000,KOSPI,일진다이아,130383310500,14202975,
2026-08-21,020760,KOSPI,일진디스플,55503470462,61533781,
2026-08-21,103590,KOSPI,일진전기,3128161584000,47685390,
2026-08-21,271940,KOSPI,일진하이솔루스,379472835500,36313190,
2026-08-21,015860,KOSPI,일진홀딩스,312863042220,49347483,
2026-08-21,226320,KOSPI,잇츠한불,224117599300,21929315,
2026-08-21,317400,KOSPI,자이에스앤디,388600850400,38782520,
2026-08-21,033240,KOSPI,자화전자,631960933500,21605502,
2026-08-21,000950,KOSPI,전방,59388000000,1680000,
2026-08-21,079900,KOSPI,전진건설로봇,467691067250,14592545,
2026-08-21,348950,KOSPI,제이알글로벌리츠,233298432000,197376000,
2026-08-21,194370,KOSPI,제이에스코퍼레이션,369093161760,29016758,
2026-08-21,030000,KOSPI,제일기획,2174279152500,115041225,
2026-08-21,271980,KOSPI,제일약품,145431184080,14704872,
2026-08-21,001560,KOSPI,제일연마,69844000000,7600000,
2026-08-21,002620,KOSPI,제일파마홀딩스,122036432200,15973355,
2026-08-21,006220,KOSPI,제주은행,340942984140,37798557,
2026-08-21,089590,KOSPI,제주항공,337885727150,80640985,
2026-08-21,004910,KOSPI,조광페인트,45696000000,12800000,
2026-08-21,004700,KOSPI,조광피혁,430864142400,6649138,
2026-08-21,001550,KOSPI,조비,57114629000,5192239,
2026-08-21,462520,KOSPI,조선내화,155184149120,11855168,
2026-08-21,120030,KOSPI,조선선재,106523039700,1257651,
2026-08-21,018470,KOSPI,조일알미늄,123212664533,126631721,
2026-08-21,002600,KOSPI,조흥,82740000000,600000,
2026-08-21,185750,KOSPI,종근당,923405982000,13802780,
2026-08-21,063160,KOSPI,종근당바이오,75431977500,5485962,
2026-08-21,001630,KOSPI,종근당홀딩스,193631127650,5009861,
2026-08-21,109070,KOSPI,주성코퍼레이션,84654798690,52810230,
2026-08-21,044380,KOSPI,주연테크,11797972284,13896316,
2026-08-21,013890,KOSPI,지누스,160935467420,21925813,
2026-08-21,013870,KOSPI,지엠비코리아,75526228800,19072280,
2026-08-21,071320,KOSPI,지역난방공사,839458940000,11578744,
2026-08-21,088790,KOSPI,진도,26078023680,12447744,
2026-08-21,003780,KOSPI,진양산업,49725000000,13000000,
2026-08-21,010640,KOSPI,진양폴리,27504900000,16700000,
2026-08-21,100250,KOSPI,진양홀딩스,201924000000,63900000,
2026-08-21,051630,KOSPI,진양화학,21284800000,21200000,
2026-08-21,272450,KOSPI,진에어,269874000000,52200000,
2026-08-21,011000,KOSPI,진원생명과학,48531471270,18176581,
2026-08-21,002780,KOSPI,진흥기업,113758904590,145471745,
2026-08-21,002787,KOSPI,진흥기업2우B,853469160,294808,
2026-08-21,002785,KOSPI,진흥기업우B,1145243248,857218,
2026-08-21,025620,KOSPI,차AI헬스케어,85558673100,18203973,
2026-08-21,009310,KOSPI,참엔지니어링,23329484620,4377014,
2026-08-21,000650,KOSPI,천일고속,213954234000,1429220,
2026-08-21,033250,KOSPI,체시스,25760000000,6400000,
2026-08-21,035720,KOSPI,카카오,15858722306000,442981070,
2026-08-21,323410,KOSPI,카카오뱅크,10162665308100,477120437,
2026-08-21,377300,KOSPI,카카오페이,5749089112500,135272685,
2026-08-21,006380,KOSPI,카프로,618539985360,168999996,
2026-08-21,279570,KOSPI,케이뱅크,2280006748620,405695151,
2026-08-21,001620,KOSPI,케이비아이동국실업,47967295930,22258606,
2026-08-21,029460,KOSPI,케이씨,376902297000,11020535,
2026-08-21,281820,KOSPI,케이씨텍,1263154571800,19798661,
