code,entry_date,exit_date,days,entry,stop,R,half
000225,2022-02-11,2022-02-14,1,12250.0,10050.0,-0.4797727272727273,False
000225,2022-05-09,2022-05-11,2,10900.0,9862.5,-0.8189686746987951,False
000225,2022-06-02,2022-06-09,4,10050.0,8907.142857142857,-0.40849724999999987,False
000225,2023-11-22,2023-11-23,1,7550.0,6643.75,-1.5137302068965517,False
000225,2024-02-29,2024-03-07,4,5600.0,5146.428571428572,-0.3229568503937009,False
000225,2024-03-11,2024-03-28,13,5500.0,4842.857142857143,-0.08567543478260874,False
000225,2024-05-17,2024-06-11,16,5380.0,4955.892857142857,-0.9656840421052625,False
000225,2024-12-04,2024-12-06,2,5380.0,4619.285714285715,-1.08867089201878,False
000225,2025-04-14,2025-05-12,17,4945.0,4528.035714285715,-0.5708558458244116,False
000225,2025-05-16,2025-06-18,21,4880.0,4322.857142857143,0.2084097435897437,False
000225,2025-08-06,2025-09-05,21,4930.0,4637.142857142857,-0.6763929268292677,False
000225,2025-10-02,2025-10-21,8,4940.0,4667.678571428572,-1.1850775081967218,False
000225,2025-11-13,2025-12-12,21,4890.0,4580.178571428572,0.08509095100864557,False
000225,2025-12-18,2026-01-15,17,4940.0,4390.0,-0.41461000000000003,False
000225,2026-01-19,2026-02-20,21,4940.0,4499.821428571428,-0.5520168762677483,False
000227,2021-03-17,2021-04-05,13,17939.0,15633.285714285714,1.6748916047087976,False
000227,2021-08-25,2021-09-24,19,23050.0,20496.428571428572,0.42505174825174846,False
000227,2021-10-21,2021-10-27,4,24250.0,22133.928571428572,-0.2198626160337554,False
000227,2021-11-01,2021-11-09,6,24100.0,21850.0,-1.0924111111111112,False
000227,2021-12-08,2021-12-09,1,25150.0,20917.857142857145,0.5249172995780593,False
000227,2022-02-11,2022-02-15,2,25600.0,22376.785714285714,-1.290486648199446,False
000227,2022-02-17,2022-02-25,6,27200.0,21760.0,-1.2332316176470588,False
000227,2022-06-02,2022-06-07,2,21050.0,19407.14285714286,-0.7895269565217399,False
000227,2023-09-14,2023-09-18,2,14480.0,12065.714285714286,-0.6934518934911245,False
000227,2023-11-21,2023-11-23,2,16300.0,15308.92857142857,0.7356553513513507,False
000227,2024-01-08,2024-01-16,6,14400.0,12562.5,-0.6614013605442177,False
000227,2024-01-24,2024-02-26,21,12810.0,10281.428571428572,0.034808983050847474,False
000227,2024-03-14,2024-03-29,11,12100.0,11223.214285714286,-0.5209482688391042,False
000227,2024-12-04,2024-12-06,2,11410.0,10286.785714285714,-1.1668387917329088,False
000227,2025-04-16,2025-04-29,9,11210.0,10274.285714285714,-1.0800732824427475,False
000227,2025-05-23,2025-06-16,14,10250.0,9258.92857142857,0.05092468468468464,False
000227,2025-11-05,2025-12-04,21,10400.0,9980.357142857143,0.6173273191489366,False
000227,2026-02-04,2026-02-26,13,10770.0,10070.0,-0.5010085714285715,False
000227,2026-03-16,2026-04-08,17,10790.0,10263.214285714286,-0.47672515254237335,False
000227,2026-04-10,2026-05-12,20,10360.0,9931.42857142857,0.8607339999999984,False
000230,2020-06-18,2020-07-06,12,9800.0,8626.785714285714,-0.6347774733637744,False
000230,2020-08-14,2020-09-15,21,9610.0,8902.857142857143,0.554937373737374,False
000230,2020-10-06,2020-11-05,21,9280.0,8435.357142857143,-0.052737082452431305,False
000230,2021-11-18,2021-11-19,1,15800.0,14469.642857142857,-1.4055624161073823,False
000230,2021-11-26,2021-12-17,15,14300.0,12282.142857142857,0.7068934513274335,False
000230,2021-12-24,2022-01-14,14,14350.0,11480.0,-0.26709756097560977,False
000230,2022-02-04,2022-02-15,7,14600.0,12028.571428571428,-1.2675911111111107,False
000230,2022-03-28,2022-04-04,5,16350.0,13850.0,1.6829319999999999,False
000230,2022-06-27,2022-07-22,19,21900.0,17520.0,1.0455182648401826,False
000230,2022-09-29,2022-10-24,15,25550.0,20440.0,-0.32632583170254403,False
000230,2022-11-10,2022-11-11,1,26700.0,24057.14285714286,-0.7838959459459464,False
000230,2022-11-15,2022-11-22,5,28300.0,24898.214285714286,1.5422311811023626,False
000230,2022-12-09,2022-12-21,8,27800.0,22240.0,0.22696762589928057,False
000230,2022-12-27,2022-12-29,2,29400.0,24096.428571428572,-1.4924622222222226,False
000230,2023-09-15,2023-10-05,10,14700.0,11760.0,-0.9393367346938776,False
000230,2024-08-13,2024-08-27,9,9080.0,7822.857142857143,0.060470454545454556,False
000230,2024-12-27,2025-01-08,6,8630.0,6904.0,-0.8035741599073002,False
000230,2025-06-12,2025-07-30,34,7180.0,6106.785714285714,1.500251181364392,False
000230,2026-03-06,2026-04-01,18,10560.0,9161.785714285714,-0.43544112388250306,False
000240,2020-07-01,2020-07-17,12,13900.0,11120.0,-0.7231241007194245,False
000240,2020-07-31,2020-08-03,1,15050.0,13308.92857142857,-0.4422162051282049,False
000240,2021-08-19,2021-09-10,16,17800.0,16800.0,-1.2316449999999999,False
000240,2022-09-06,2022-09-26,12,14300.0,13219.642857142857,-1.1706128925619832,False
000240,2022-11-24,2022-12-23,21,13500.0,12741.07142857143,0.30860611764705914,False
000240,2023-01-06,2023-02-08,21,13200.0,12217.857142857143,0.4023060363636365,False
000240,2023-03-02,2023-03-14,8,13300.0,12698.214285714286,-1.3482623145400605,False
000240,2023-05-19,2023-05-26,5,13320.0,12523.57142857143,-0.9312724663677139,False
000240,2023-10-31,2023-11-21,15,12260.0,11510.0,0.7321853333333334,False
000240,2024-06-14,2024-07-15,21,14900.0,14216.07142857143,0.828109869451698,False
000240,2024-07-29,2024-08-06,6,15550.0,14966.07142857143,-1.2373003058103993,False
000240,2024-08-12,2024-09-05,17,16300.0,14989.285714285714,-0.11292239782016346,False
000240,2024-12-12,2024-12-19,5,16580.0,15360.357142857143,1.7734626061493415,False
000240,2025-03-20,2025-03-31,7,16550.0,15739.285714285714,-1.3273973568281932,False
000240,2025-05-15,2025-06-16,20,16950.0,15876.785714285714,1.2986744758735436,False
000240,2026-04-15,2026-05-13,18,25850.0,22519.64285714286,-0.6058839678284185,False
000240,2026-05-18,2026-05-21,3,25750.0,23294.64285714286,-1.2478286545454553,False
000240,2026-06-05,2026-06-18,9,25800.0,22384.821428571428,-0.18218373856209147,False
000240,2026-07-07,2026-07-10,3,26150.0,23239.285714285714,-0.09448711656441715,False
000270,2020-07-21,2020-08-20,21,37900.0,35167.857142857145,1.3743955555555567,False
000270,2021-10-14,2021-11-12,21,85300.0,79514.28571428571,-0.26026345679012325,False
000270,2021-11-23,2021-11-29,4,85400.0,80060.71428571429,-1.3461501003344492,False
000270,2021-12-13,2021-12-21,6,86500.0,81178.57142857143,-0.6399221476510075,False
000270,2021-12-27,2022-01-18,15,85400.0,81167.85714285714,-0.6385252320675109,False
000270,2022-04-27,2022-05-20,16,82400.0,77382.14285714286,-0.019233309608540926,False
000270,2022-06-29,2022-07-28,21,77900.0,71685.71428571429,0.5172275862068969,False
000270,2022-08-01,2022-08-18,12,80700.0,75467.85714285714,-0.6836204778157,False
000270,2022-08-31,2022-09-26,16,79400.0,74685.71428571429,-0.6728230303030309,False
000270,2023-02-17,2023-03-21,21,75600.0,70992.85714285714,0.591883100775194,False
000270,2023-09-14,2023-10-23,22,78900.0,75650.0,0.9875076923076923,False
000270,2023-11-16,2024-01-04,32,81600.0,76796.42857142857,2.2838631970260197,False
000270,2025-06-12,2025-07-01,13,96900.0,90328.57142857143,-0.05561195652173919,False
000270,2026-06-26,2026-07-10,10,138200.0,116253.57142857142,0.38759290480065084,False
000300,2020-06-11,2020-06-16,3,13522.0,12348.785714285714,-1.4919058873668183,False
000300,2020-09-11,2020-09-14,1,15891.0,14299.92857142857,-1.0408371806958467,False
000300,2022-01-13,2022-02-18,23,23089.0,20038.464285714286,0.2201522496048704,False
000300,2023-02-23,2023-03-14,12,16207.0,14498.42857142857,-1.063482081939799,False
000300,2023-03-30,2023-04-19,14,15231.0,13619.392857142857,0.7295551556786702,False
000300,2023-07-28,2023-08-07,6,15631.0,13308.321428571428,-0.0022645406319674005,False
000320,2020-11-12,2020-12-11,21,9490.0,9170.357142857143,0.5746694972067043,False
000320,2021-08-26,2021-09-14,13,12600.0,11358.92857142857,0.1520420143884891,False
000320,2022-01-10,2022-01-19,7,13500.0,12383.92857142857,-0.8171475199999995,False
000320,2022-04-20,2022-04-28,6,12750.0,11982.142857142857,-0.9234204651162787,False
000320,2022-09-02,2022-09-06,2,12150.0,11203.57142857143,2.413203773584908,False
000320,2023-06-23,2023-07-10,11,10690.0,10272.142857142857,-1.4108410256410246,False
000320,2023-07-12,2023-07-21,7,10490.0,9975.714285714286,1.6656986111111127,False
000320,2024-01-31,2024-02-13,7,11610.0,10858.214285714286,2.1399196199524955,False
000320,2024-04-22,2024-05-31,26,11460.0,10617.142857142857,1.0936111864406777,False
000320,2024-11-18,2024-12-20,24,12530.0,11753.214285714286,0.6539448275862073,False
000320,2025-01-07,2025-02-11,21,12920.0,12230.714285714286,0.12692704663212445,False
000320,2026-02-05,2026-02-09,2,26000.0,23198.214285714286,-0.8627390694710008,False
000320,2026-03-23,2026-04-01,7,23150.0,19453.571428571428,-0.5693387439613525,False
000325,2020-05-21,2020-06-16,18,17700.0,16664.285714285714,0.6878344827586204,False
000325,2020-07-21,2020-08-19,20,17800.0,16255.357142857143,0.20279121387283242,False
000325,2020-08-26,2020-09-16,15,17800.0,15675.0,0.38192470588235294,False
000325,2020-10-16,2020-10-19,1,18650.0,17846.428571428572,-0.7935884444444455,False
000325,2020-10-28,2020-11-24,19,18000.0,17098.214285714286,-0.5379104950495053,False
000325,2020-11-27,2020-12-29,21,17950.0,17298.214285714286,-0.05573150684931512,False
000325,2021-04-07,2021-05-24,31,19000.0,17312.5,31.60410074074074,False
000325,2021-10-19,2021-11-11,17,49300.0,41442.857142857145,-0.6072977272727275,False
000325,2022-01-20,2022-01-24,2,72300.0,63300.0,-1.4007166666666668,False
000325,2022-01-26,2022-02-16,12,63000.0,50400.0,-0.9574174603174602,False
000325,2022-02-21,2022-02-25,4,68000.0,54400.0,-1.1965882352941177,False
000325,2023-08-29,2023-08-30,1,27900.0,26130.35714285714,-1.9906276488395542,False
000325,2024-02-08,2024-02-14,2,37400.0,33480.357142857145,-0.21108428246013677,False
000325,2025-04-16,2025-05-08,13,31300.0,28898.214285714286,-0.622780371747212,False
000325,2025-05-16,2025-06-11,16,30200.0,27646.428571428572,0.9970858741258746,False
000325,2025-08-22,2025-09-26,25,31850.0,29698.214285714286,1.6196199170124483,False
000325,2025-11-14,2025-11-25,7,31550.0,29782.14285714286,0.11166343434343444,False
000325,2025-12-19,2025-12-22,1,36500.0,33419.642857142855,-0.9305057391304341,False
000325,2026-02-06,2026-03-03,13,32600.0,30091.071428571428,-0.4794935231316724,False
000325,2026-04-20,2026-05-06,10,32500.0,30562.5,-1.186531612903226,False
000370,2020-05-18,2020-06-01,10,2670.0,2345.8928571428573,-1.0236121212121219,False
000370,2020-06-10,2020-06-15,3,2685.0,2396.6071428571427,-0.8223001857585134,False
000370,2020-06-22,2020-07-21,21,2585.0,2171.6071428571427,0.27136293736501066,False
000370,2021-08-26,2021-09-24,18,4310.0,3989.464285714286,-0.048994540389972155,False
000370,2021-09-28,2021-10-01,3,4410.0,4099.285714285715,0.15641701149425308,False
000370,2022-03-11,2022-04-28,34,4335.0,3855.535714285714,0.9544151955307262,False
000370,2022-05-30,2022-06-21,14,4390.0,3898.035714285714,-0.6303607985480943,False
000370,2022-07-15,2022-08-25,28,4395.0,3882.5,0.9603990243902439,False
000370,2022-09-23,2022-10-04,6,4390.0,3989.1071428571427,-1.1216288641425385,False
000370,2022-12-23,2023-01-26,21,4440.0,4086.4285714285716,0.2357133333333334,False
000370,2023-02-09,2023-03-15,23,4400.0,4034.8214285714284,0.47438845965770154,False
000370,2023-03-22,2023-04-06,11,4450.0,3867.857142857143,-0.3619953374233131,False
000370,2023-04-14,2023-05-16,20,4320.0,4094.1071428571427,0.6141672727272721,False
000370,2023-05-18,2023-06-13,16,4350.0,3876.785714285714,-0.4232458867924528,False
000370,2023-09-12,2023-10-18,21,4270.0,4010.1785714285716,0.5924318900343646,False
000370,2024-01-31,2024-02-02,2,4325.0,4089.285714285714,2.766113636363636,False
000370,2024-04-19,2024-05-28,24,4355.0,3906.785714285714,1.1652852589641434,False
000370,2024-10-22,2024-11-11,14,4940.0,4517.678571428572,-0.5635577167019029,False
000370,2025-05-30,2025-07-22,35,4735.0,4260.0,4.45303894736842,False
000370,2026-01-15,2026-02-24,25,5450.0,4928.571428571428,5.684268493150683,False
000370,2026-06-04,2026-06-23,13,6050.0,4840.0,0.08308347107438017,False
000390,2020-05-21,2020-06-10,14,5160.0,4647.5,0.3406282926829268,False
000390,2020-07-22,2020-08-19,19,5060.0,4798.392857142857,-0.3595352901023887,False
000390,2020-08-26,2020-09-23,20,4965.0,4593.571428571428,-0.10441442307692304,False
000390,2020-10-06,2020-11-05,21,4970.0,4752.142857142857,-0.3382537704918029,False
000390,2022-03-30,2022-04-12,9,11000.0,9694.642857142857,-1.0712355677154581,False
000390,2022-04-21,2022-05-10,12,10150.0,9221.42857142857,-1.0614347692307684,False
000390,2023-04-11,2023-04-26,11,6550.0,5783.928571428572,-0.7175884382284384,False
000390,2023-05-03,2023-05-10,4,6450.0,5842.857142857143,0.17883435294117656,False
000390,2023-05-17,2023-06-01,10,6400.0,5739.285714285715,-0.15209145945945957,False
000390,2023-06-05,2023-06-22,12,6390.0,5947.142857142857,0.2908387096774192,False
000390,2023-08-02,2023-08-08,4,6200.0,5664.285714285715,-0.055552000000000046,False
000390,2023-08-10,2023-09-11,21,6220.0,5591.428571428572,-0.20606409090909097,False
000390,2023-09-18,2023-09-27,7,6230.0,5871.071428571428,-1.1662961194029846,False
000390,2023-11-08,2024-01-04,38,6260.0,5868.928571428572,0.6622703196347034,False
000390,2024-01-10,2024-01-18,6,6380.0,5933.571428571428,-0.8053583999999998,False
000390,2024-02-13,2024-02-20,5,6400.0,6012.5,1.4897212903225807,False
000390,2024-10-08,2024-10-18,7,7370.0,6995.0,-0.36012266666666665,False
000390,2024-10-28,2024-11-11,10,7430.0,6810.357142857143,-0.8135541210374643,False
000390,2025-09-10,2025-09-25,11,6200.0,5967.857142857143,-0.9868923076923087,False
000390,2025-12-18,2025-12-22,2,6390.0,6075.714285714285,6.689028181818173,False
000400,2020-05-11,2020-05-25,10,1950.0,1712.5,-1.2354505263157896,False
000400,2020-06-12,2020-06-15,1,1920.0,1720.892857142857,-0.546871390134529,False
000400,2020-07-17,2020-07-24,5,1860.0,1760.892857142857,-1.246615495495495,False
000400,2020-10-26,2020-11-25,22,1800.0,1636.607142857143,0.6181237158469947,False
000400,2021-02-26,2021-03-29,20,1730.0,1620.1785714285713,0.5143030894308939,False
000400,2021-08-04,2021-08-12,6,1860.0,1789.4642857142858,-0.409182784810127,False
000400,2021-09-30,2021-11-01,20,1870.0,1753.9285714285713,-0.3349403076923074,False
000400,2021-11-05,2021-11-22,11,1875.0,1784.8214285714287,-1.205053465346536,False
000400,2022-03-23,2022-04-13,15,1830.0,1734.4642857142858,1.1078213084112156,False
000400,2022-05-30,2022-06-14,9,1815.0,1658.75,-0.7574336,False
000400,2022-08-08,2022-08-12,4,1755.0,1668.392857142857,-0.845305567010309,False
000400,2023-04-14,2023-05-17,21,1559.0,1459.5357142857142,0.9969779533213639,False
000400,2024-07-11,2024-07-25,10,2890.0,2343.5714285714284,-0.3537113725490195,False
000400,2024-08-02,2024-08-06,2,2925.0,2693.75,-1.6338832432432433,False
000400,2024-08-13,2024-09-05,16,2870.0,2556.6071428571427,-0.7595370940170936,False
000400,2025-07-14,2025-07-28,10,1949.0,1687.9285714285716,-0.5359563885088922,False
000400,2025-09-15,2025-10-20,20,1776.0,1627.9642857142858,0.7840182388419786,False
000400,2025-11-13,2025-12-11,20,1820.0,1586.7857142857142,-0.31097923430321583,False
000400,2025-12-23,2026-01-09,10,1777.0,1652.357142857143,-1.1799384527220633,False
000400,2026-02-05,2026-02-24,10,1769.0,1615.0714285714287,5.908386542923438,False
000400,2026-06-10,2026-06-24,10,1918.0,1535.3214285714284,-0.5840329631357908,False
000400,2026-06-30,2026-07-03,3,2290.0,1901.7857142857142,-0.8011006071757129,False
000430,2020-08-10,2020-08-19,6,3235.0,3014.464285714286,-0.09300761133603243,False
000430,2020-09-02,2020-09-25,17,3245.0,2869.1071428571427,1.2313083135391918,False
000430,2021-08-09,2021-08-18,6,4215.0,4069.464285714286,-0.3787146012269941,False
000430,2021-08-24,2021-09-17,18,4350.0,4045.535714285714,-0.4777818181818181,False
000430,2021-10-19,2021-10-29,8,4475.0,4062.5,-0.5715648484848485,False
000430,2022-11-11,2022-11-24,9,3900.0,3434.8214285714284,-1.068699270633397,False
000430,2023-01-10,2023-02-14,23,3205.0,2806.785714285714,0.2742330044843049,False
000430,2024-01-30,2024-02-14,9,5450.0,4746.428571428572,-0.06551431472081219,False
000430,2024-03-18,2024-04-01,10,5490.0,5038.214285714285,-0.7422301976284579,False
000430,2024-04-26,2024-05-17,12,5750.0,5226.785714285715,-0.4908906484641642,False
000430,2024-06-14,2024-06-24,6,5570.0,5182.5,-0.6605858064516129,False
000430,2025-07-04,2025-07-23,13,3810.0,3600.1785714285716,-0.5384316595744685,False
000430,2025-08-18,2025-09-10,17,3800.0,3583.9285714285716,0.5613791735537194,False
000430,2025-10-20,2025-11-10,15,3815.0,3523.035714285714,0.19331302752293575,False
000430,2025-11-21,2025-12-17,18,3815.0,3415.3571428571427,0.11628757819481675,False
000430,2026-01-02,2026-02-06,25,3865.0,3598.035714285714,0.43452441471571895,False
000430,2026-03-06,2026-04-06,21,4030.0,3562.1428571428573,0.06517160305343514,False
000480,2020-11-04,2020-12-30,39,7480.0,7289.285714285715,2.8951632958801556,False
000480,2022-11-28,2022-12-27,21,7940.0,7691.785714285715,0.039198388489208716,False
000480,2023-01-13,2023-02-15,21,8050.0,7631.607142857143,0.14586769099445165,False
000480,2024-12-13,2025-01-02,11,5970.0,5707.5,-1.3241904761904764,False
000480,2025-06-10,2025-07-09,21,5550.0,5337.5,-0.21917176470588234,False
000480,2025-07-30,2025-08-21,15,5350.0,5116.071428571428,-1.132345648854961,False
000480,2026-02-24,2026-03-04,5,5160.0,4980.535714285715,-1.3598360199005004,False
000480,2026-04-13,2026-05-12,19,5030.0,4756.785714285715,-0.4714156862745105,False
000480,2026-07-01,2026-07-10,7,4890.0,4514.107142857143,-0.035927790973871755,False
000490,2020-06-09,2020-06-15,4,5780.0,5221.964285714285,-0.5855431679999996,False
000490,2020-06-17,2020-07-31,32,5470.0,4606.607142857143,2.393828004136505,False
000490,2021-10-01,2021-11-03,21,10150.0,8962.5,-0.04102736842105263,False
000490,2022-01-04,2022-01-12,6,11850.0,10942.857142857143,-0.6670007874015751,False
000490,2022-02-03,2022-02-18,11,11600.0,9876.785714285714,-0.3504294300518134,False
000490,2022-02-24,2022-04-28,43,11600.0,9635.714285714286,1.3670338181818185,False
000490,2022-06-22,2022-07-13,15,12400.0,10471.42857142857,-0.8577540740740738,False
000490,2022-07-27,2022-08-09,9,12600.0,11287.5,-0.6156228571428571,False
000490,2022-08-17,2022-08-23,4,12750.0,11562.5,-0.6390652631578947,False
000490,2022-11-28,2022-12-07,7,12500.0,11133.92857142857,-0.7370515032679734,False
000490,2022-12-22,2023-01-12,14,13100.0,11787.5,-0.6933904761904762,False
